date,sin,target
1853-09-14,4.53,20.249559868114392
1853-09-15,4.03,10.092869051530847
1853-09-16,3.56,25.581250069152848
1853-09-17,3.12,24.173153871998093
1853-09-18,2.71,14.857278532073256
1853-09-19,2.32,25.47147359367939
1853-09-20,1.97,4.157793051048214
1853-09-21,1.65,4.873958644562249
1853-09-22,1.35,6.092673409902455
1853-09-23,1.08,30.28412683217416
1853-09-24,0.84,3.061986083779458
1853-09-25,0.64,10.002682758265692
1853-09-26,0.46,4.633043662360759
1853-09-27,0.31,6.309978584074008
1853-09-28,0.19,19.56651254094509
1853-09-29,0.1,3.3469282409031065
1853-09-30,0.04,32.79538494800172
1853-10-01,0.0,1.661716128127486
1853-10-02,0.0,6.7689339393066525
1853-10-03,0.03,24.374704569393504
1853-10-04,0.09,21.88755914730517
1853-10-05,0.18,10.847051423874337
1853-10-06,0.29,5.916392724474722
1853-10-07,0.44,15.328940041616196
1853-10-08,0.61,21.28915076333313
1853-10-09,0.82,14.776610651789172
1853-10-10,1.05,18.620332781171413
1853-10-11,1.32,10.350631249001076
1853-10-12,1.61,18.88867470786506
1853-10-13,1.93,7.534519216389146
1853-10-14,2.28,4.70939656847534
1853-10-15,2.66,7.816918628535891
1853-10-16,3.07,7.99895931645043
1853-10-17,3.51,15.999735080844628
1853-10-18,3.97,6.279646609276921
1853-10-19,4.47,13.600998071070379
1853-10-20,4.99,8.811684655979782
1853-10-21,5.54,10.598465419899346
1853-10-22,6.12,20.872032084152377
1853-10-23,6.73,27.779042827539975
1853-10-24,7.36,7.807685936234403
1853-10-25,8.02,8.249854357686623
1853-10-26,8.71,30.45515403826973
1853-10-27,9.42,41.47686757785491
1853-10-28,10.17,27.825770274970026
1853-10-29,10.94,55.88836807014267
1853-10-30,11.73,23.348876658924006
1853-10-31,12.55,19.09797372937962
1853-11-01,13.4,27.905549581621408
1853-11-02,14.27,15.83829861568718
1853-11-03,15.17,27.178103262929866
1853-11-04,16.1,34.19682385824618
1853-11-05,17.04,57.18097120094203
1853-11-06,18.02,26.415637652453
1853-11-07,19.01,37.328289818749255
1853-11-08,20.03,26.69142199675439
1853-11-09,21.08,49.786607552216324
1853-11-10,22.15,35.01202189928602
1853-11-11,23.24,45.957867377667505
1853-11-12,24.35,37.566067058556115
1853-11-13,25.49,29.793584589549017
1853-11-14,26.65,47.61197740637998
1853-11-15,27.83,53.5137625167864
1853-11-16,29.03,33.522152181823046
1853-11-17,30.25,45.61642338794698
1853-11-18,31.49,40.00533519550537
1853-11-19,32.76,42.474854654147684
1853-11-20,34.04,60.050548708303225
1853-11-21,35.34,68.90254455052671
1853-11-22,36.66,47.19671741265488
1853-11-23,38.01,57.05130806873227
1853-11-24,39.36,42.46592809973301
1853-11-25,40.74,61.54261489128762
1853-11-26,42.14,43.85327669951057
1853-11-27,43.55,56.84888263912376
1853-11-28,44.98,73.12382357225619
1853-11-29,46.42,83.09403981699012
1853-11-30,47.88,53.969215538323745
1853-12-01,49.36,50.65601222700358
1853-12-02,50.85,55.11156540924645
1853-12-03,52.35,59.91020210851697
1853-12-04,53.87,70.81592220759946
1853-12-05,55.4,69.0539977923699
1853-12-06,56.95,74.6738972603688
1853-12-07,58.51,76.87958707619939
1853-12-08,60.08,96.97346748530744
1853-12-09,61.66,65.00643041728172
1853-12-10,63.26,65.21494657648711
1853-12-11,64.86,83.8034682088187
1853-12-12,66.48,84.2133752869509
1853-12-13,68.11,69.18673891219068
1853-12-14,69.74,86.77296838989457
1853-12-15,71.38,72.069295865662
1853-12-16,73.04,80.581819123045
1853-12-17,74.7,78.19632459576884
1853-12-18,76.37,88.06660263058511
1853-12-19,78.04,89.22477490041572
1853-12-20,79.72,84.64657537758791
1853-12-21,81.41,84.64554459517996
1853-12-22,83.1,94.44220866622027
1853-12-23,84.8,90.59029756308803
1853-12-24,86.5,91.82302767178042
1853-12-25,88.21,89.54705605800766
1853-12-26,89.92,98.33060305218663
1853-12-27,91.63,101.9096285439394
1853-12-28,93.35,97.22003913100453
1853-12-29,95.06,102.82284141884702
1853-12-30,96.78,102.39731526756759
1853-12-31,98.5,100.1520553167154
1854-01-01,100.22,103.72374055221775
1854-01-02,101.94,100.98761859327867
1854-01-03,103.66,99.85016867392088
1854-01-04,105.38,99.60076651914954
1854-01-05,107.1,95.79627115343828
1854-01-06,108.81,107.88391382278434
1854-01-07,110.53,109.2956888562104
1854-01-08,112.23,94.04642873397576
1854-01-09,113.94,111.64642504126184
1854-01-10,115.64,108.11311065323865
1854-01-11,117.34,112.1772589694885
1854-01-12,119.03,111.8803735842826
1854-01-13,120.72,107.70430899450264
1854-01-14,122.4,113.80425105944381
1854-01-15,124.07,107.21830652517905
1854-01-16,125.73,119.59200840937311
1854-01-17,127.39,123.45911955897911
1854-01-18,129.04,121.26710517113708
1854-01-19,130.69,119.67433613020086
1854-01-20,132.32,122.00696276184966
1854-01-21,133.94,129.14294392675617
1854-01-22,135.55,133.08925649069926
1854-01-23,137.16,122.1849777297656
1854-01-24,138.75,138.15592732289844
1854-01-25,140.33,138.11153885718699
1854-01-26,141.9,119.93334227874436
1854-01-27,143.45,141.27905162590994
1854-01-28,145.0,119.6282397627779
1854-01-29,146.52,133.33722750624847
1854-01-30,148.04,134.96811624302177
1854-01-31,149.54,149.49861643432573
1854-02-01,151.03,143.65162144109507
1854-02-02,152.5,129.91945635034793
1854-02-03,153.96,119.46549096658211
1854-02-04,155.4,145.2029809213856
1854-02-05,156.82,146.81477070565901
1854-02-06,158.23,153.22015089115143
1854-02-07,159.62,153.86468462128954
1854-02-08,160.99,155.46126426648672
1854-02-09,162.34,136.47190862839668
1854-02-10,163.68,156.84614943813702
1854-02-11,165.0,134.14397720944217
1854-02-12,166.3,143.06684627967766
1854-02-13,167.57,153.0478503977171
1854-02-14,168.83,161.62680921836156
1854-02-15,170.07,169.74554290037003
1854-02-16,171.29,159.39848149003387
1854-02-17,172.48,159.20649432324927
1854-02-18,173.66,167.6377530499547
1854-02-19,174.81,174.54595117790203
1854-02-20,175.94,167.90371062151195
1854-02-21,177.05,171.20306828620897
1854-02-22,178.13,176.07932811707994
1854-02-23,179.19,153.96654045753593
1854-02-24,180.23,169.48122144029088
1854-02-25,181.25,169.42592250804125
1854-02-26,182.24,176.48310333876475
1854-02-27,183.21,183.02097862697596
1854-02-28,184.15,179.17017288179645
1854-03-01,185.06,166.8342172837515
1854-03-02,185.96,182.7242648203939
1854-03-03,186.82,157.879811246389
1854-03-04,187.66,159.78391280702823
1854-03-05,188.48,183.27884201422282
1854-03-06,189.27,178.15896275466216
1854-03-07,190.03,182.34452485126897
1854-03-08,190.76,174.35120978820996
1854-03-09,191.47,171.21626137543956
1854-03-10,192.15,177.07008041007808
1854-03-11,192.81,154.76023599597292
1854-03-12,193.44,187.02310906586445
1854-03-13,194.03,179.4063524222357
1854-03-14,194.61,186.50706845520526
1854-03-15,195.15,181.49709043036577
1854-03-16,195.66,175.1875174579607
1854-03-17,196.15,193.80992645564893
1854-03-18,196.61,156.39830814553162
1854-03-19,197.04,193.8377359340864
1854-03-20,197.44,195.56098965095876
1854-03-21,197.81,197.66537320695465
1854-03-22,198.16,188.57904879297442
1854-03-23,198.47,179.26658907338447
1854-03-24,198.76,195.649635130814
1854-03-25,199.01,184.33917400975076
1854-03-26,199.24,174.2639185417443
1854-03-27,199.44,163.10814799912248
1854-03-28,199.6,191.12527261095764
1854-03-29,199.74,188.95461665238957
1854-03-30,199.85,190.1837668018593
1854-03-31,199.93,189.7800387745231
1854-04-01,199.98,182.19967671865294
1854-04-02,200.0,190.2364505254526
1854-04-03,199.99,176.40566195803373
1854-04-04,199.95,196.751208684076
1854-04-05,199.88,184.5176778557455
1854-04-06,199.78,180.5379346734893
1854-04-07,199.66,173.37875012802124
1854-04-08,199.5,186.35096459498052
1854-04-09,199.31,178.17670356581633
1854-04-10,199.1,189.7235452586254
1854-04-11,198.85,160.6097607710671
1854-04-12,198.58,190.5437217474422
1854-04-13,198.27,189.64169180342435
1854-04-14,197.94,173.97879122190645
1854-04-15,197.58,171.67286477708146
1854-04-16,197.19,179.94114547120807
1854-04-17,196.77,175.97604141590472
1854-04-18,196.32,187.5950859356239
1854-04-19,195.84,194.17043213966048
1854-04-20,195.34,171.093078579465
1854-04-21,194.81,194.24194326819827
1854-04-22,194.24,162.37930658259955
1854-04-23,193.65,161.1988828726082
1854-04-24,193.04,178.1802555328966
1854-04-25,192.39,188.73445161514627
1854-04-26,191.72,190.45457498557113
1854-04-27,191.02,185.67771803789844
1854-04-28,190.3,187.68076828123316
1854-04-29,189.54,181.2316142732542
1854-04-30,188.77,180.71657100569726
1854-05-01,187.96,183.44414680471255
1854-05-02,187.13,177.08995927386164
1854-05-03,186.27,163.64032463078902
1854-05-04,185.39,172.88660072714148
1854-05-05,184.48,161.1085563047375
1854-05-06,183.55,172.9812456833444
1854-05-07,182.59,152.14677030344723
1854-05-08,181.61,180.19650958529243
1854-05-09,180.6,175.21931583302344
1854-05-10,179.57,170.04680790518705
1854-05-11,178.52,168.98626747937305
1854-05-12,177.44,171.83939697408562
1854-05-13,176.34,165.04959128743715
1854-05-14,175.22,172.05037153551945
1854-05-15,174.07,162.6192742361415
1854-05-16,172.91,154.84494072511333
1854-05-17,171.72,152.73008848723563
1854-05-18,170.51,138.73577832929368
1854-05-19,169.28,152.33472021896677
1854-05-20,168.03,126.93476485053992
1854-05-21,166.76,157.5976467482321
1854-05-22,165.47,156.0576901198302
1854-05-23,164.16,129.32824548240634
1854-05-24,162.83,149.03980335494884
1854-05-25,161.48,148.76915818823295
1854-05-26,160.12,145.94312803712268
1854-05-27,158.73,141.67010843151274
1854-05-28,157.33,136.79204016615586
1854-05-29,155.91,122.96617824107614
1854-05-30,154.48,145.55251179319222
1854-05-31,153.03,146.7529409307747
1854-06-01,151.56,114.7818576309433
1854-06-02,150.08,115.07340344820244
1854-06-03,148.58,138.78948607535065
1854-06-04,147.07,126.06305014241528
1854-06-05,145.55,129.31843946059496
1854-06-06,144.01,121.31486879582576
1854-06-07,142.46,136.60013255602217
1854-06-08,140.9,125.4522692093607
1854-06-09,139.32,128.21501417387717
1854-06-10,137.73,93.74133702219152
1854-06-11,136.13,133.69881137036987
1854-06-12,134.53,134.05382033020894
1854-06-13,132.91,128.20166942743634
1854-06-14,131.28,122.19743580084193
1854-06-15,129.64,121.92182862160976
1854-06-16,127.99,107.12517037131703
1854-06-17,126.33,108.7163295889322
1854-06-18,124.67,108.35325103566197
1854-06-19,123.0,118.05265054423883
1854-06-20,121.32,104.56309382730093
1854-06-21,119.64,114.06887756371174
1854-06-22,117.95,117.43529638155127
1854-06-23,116.26,104.80132766363833
1854-06-24,114.56,111.3116014752912
1854-06-25,112.85,109.85859258522329
1854-06-26,111.14,107.04629257422596
1854-06-27,109.43,104.85104241601651
1854-06-28,107.72,97.3658154620241
1854-06-29,106.0,100.17238484616034
1854-06-30,104.28,89.96176678211457
1854-07-01,102.57,92.4815441858775
1854-07-02,100.85,101.03364083742818
1854-07-03,99.12,98.78580896053224
1854-07-04,97.4,98.01488494148948
1854-07-05,95.69,100.26108902747133
1854-07-06,93.97,94.61305619108778
1854-07-07,92.25,104.94896825134602
1854-07-08,90.54,94.23602734135697
1854-07-09,88.83,90.63572148489021
1854-07-10,87.12,97.07080525006187
1854-07-11,85.41,96.71738776370623
1854-07-12,83.72,99.76462105031044
1854-07-13,82.02,83.43681063583304
1854-07-14,80.33,101.767748097937
1854-07-15,78.65,90.97116017214277
1854-07-16,76.97,87.77565153340153
1854-07-17,75.3,88.25941280905143
1854-07-18,73.64,78.68190684835677
1854-07-19,71.98,73.96868139884297
1854-07-20,70.33,77.73762227167144
1854-07-21,68.7,98.18636049563094
1854-07-22,67.07,91.24933538534145
1854-07-23,65.45,69.1851020429755
1854-07-24,63.84,74.91482663791564
1854-07-25,62.24,77.2501691540792
1854-07-26,60.65,68.38253034374218
1854-07-27,59.08,60.60187720654712
1854-07-28,57.51,61.87155356957869
1854-07-29,55.96,74.957018540629
1854-07-30,54.42,86.48378100314211
1854-07-31,52.9,56.670657153803134
1854-08-01,51.39,59.405619769431794
1854-08-02,49.89,62.72005015142679
1854-08-03,48.41,62.62809770041362
1854-08-04,46.95,50.685999271638124
1854-08-05,45.5,54.87548151773799
1854-08-06,44.06,56.09172618379358
1854-08-07,42.64,44.423787549392365
1854-08-08,41.24,68.37405064307535
1854-08-09,39.86,46.17340344522619
1854-08-10,38.49,39.6236015192873
1854-08-11,37.15,42.060088759498804
1854-08-12,35.82,36.48993792524361
1854-08-13,34.51,68.16156603546503
1854-08-14,33.22,41.324509498001575
1854-08-15,31.95,52.71720312310071
1854-08-16,30.7,72.70435161453655
1854-08-17,29.47,32.723296058872286
1854-08-18,28.26,39.50495174149418
1854-08-19,27.07,34.48621432793315
1854-08-20,25.9,42.00931650809821
1854-08-21,24.76,31.355284711674454
1854-08-22,23.64,40.04196477890136
1854-08-23,22.54,43.17526993421687
1854-08-24,21.46,24.216906244978375
1854-08-25,20.41,20.89996919564036
1854-08-26,19.38,27.35950134943575
1854-08-27,18.37,37.69466693451005
1854-08-28,17.39,19.217380778339752
1854-08-29,16.44,18.864741915269146
1854-08-30,15.5,37.361874469739064
1854-08-31,14.6,18.355844422568648
1854-09-01,13.71,25.309810939085185
1854-09-02,12.86,32.65239194213166
1854-09-03,12.03,25.548898658397896
1854-09-04,11.22,22.675954297315137
1854-09-05,10.44,15.364285134962163
1854-09-06,9.69,45.98334483654063
1854-09-07,8.96,16.631420685477508
1854-09-08,8.27,17.933451411136186
1854-09-09,7.6,9.609128195902953
1854-09-10,6.95,22.603328474878456
1854-09-11,6.33,8.184030703538907
1854-09-12,5.75,6.20638825784096
1854-09-13,5.19,20.21375916314338
1854-09-14,4.65,12.974063724000523
1854-09-15,4.15,17.03725713026602
1854-09-16,3.67,16.808182752055124
1854-09-17,3.22,20.156433276455047
1854-09-18,2.81,8.452170983390602
1854-09-19,2.42,15.352846132922702
1854-09-20,2.05,35.66950211966895
1854-09-21,1.72,30.551967937855462
1854-09-22,1.42,5.100934185687251
1854-09-23,1.14,29.48182853733135
1854-09-24,0.9,28.077561156040673
1854-09-25,0.68,7.284715227804448
1854-09-26,0.5,3.9731831928871872
1854-09-27,0.34,20.9446469969697
1854-09-28,0.21,26.21152962922817
1854-09-29,0.12,12.739212123464396
1854-09-30,0.05,23.280653629069644
1854-10-01,0.01,44.4026241497488
1854-10-02,0.0,5.859327611267586
1854-10-03,0.02,9.317684394329568
1854-10-04,0.07,13.58329935704302
1854-10-05,0.15,9.364680328661452
1854-10-06,0.26,8.163954752792987
1854-10-07,0.4,24.414056814244
1854-10-08,0.57,11.040936079497198
1854-10-09,0.77,23.97915942380583
1854-10-10,0.99,34.974052357140366
1854-10-11,1.25,8.04352880479194
1854-10-12,1.53,26.616177276425528
1854-10-13,1.85,3.5551853816439323
1854-10-14,2.19,15.969206910755437
1854-10-15,2.57,3.903910781987495
1854-10-16,2.97,8.796920978438958
1854-10-17,3.4,17.371840103546198
1854-10-18,3.86,6.426166445799629
1854-10-19,4.34,9.034501638237543
1854-10-20,4.86,13.70298697776009
1854-10-21,5.4,9.670902129439558
1854-10-22,5.98,27.133406608749873
1854-10-23,6.58,28.606930836049095
1854-10-24,7.2,13.13357320398474
1854-10-25,7.86,14.358607726515977
1854-10-26,8.54,16.501536481557938
1854-10-27,9.25,37.51882459004062
1854-10-28,9.98,25.97371683142557
1854-10-29,10.75,28.13013082167371
1854-10-30,11.54,35.27599181712256
1854-10-31,12.35,20.62328952754994
1854-11-01,13.19,15.931559914311805
1854-11-02,14.06,19.63600115227191
1854-11-03,14.95,16.33420158339553
1854-11-04,15.87,16.29990035278919
1854-11-05,16.81,19.931814049849617
1854-11-06,17.78,49.99897368742377
1854-11-07,18.77,28.540669468829737
1854-11-08,19.79,29.599422478588977
1854-11-09,20.82,31.660525139143694
1854-11-10,21.89,31.40462580845913
1854-11-11,22.97,32.577392512741035
1854-11-12,24.08,62.562441424595725
1854-11-13,25.21,37.57739306544309
1854-11-14,26.36,43.72483020465861
1854-11-15,27.54,43.351922947260356
1854-11-16,28.74,30.555046170459853
1854-11-17,29.95,51.02478279678853
1854-11-18,31.19,33.86796957858042
1854-11-19,32.45,35.74535165562773
1854-11-20,33.73,44.59661043627894
1854-11-21,35.03,77.23682189422325
1854-11-22,36.34,43.69439846357423
1854-11-23,37.68,39.84769426363366
1854-11-24,39.03,61.27316813079439
1854-11-25,40.41,55.694556652814654
1854-11-26,41.8,45.2380353403057
1854-11-27,43.2,47.74314909048146
1854-11-28,44.63,76.7075478962173
1854-11-29,46.07,52.89821793599023
1854-11-30,47.52,69.80139224621213
1854-12-01,49.0,59.57965189157167
1854-12-02,50.48,67.47546291804449
1854-12-03,51.99,59.07069976927937
1854-12-04,53.5,66.73569998511836
1854-12-05,55.03,63.09049573805322
1854-12-06,56.57,61.49904936933622
1854-12-07,58.13,72.42661276239558
1854-12-08,59.7,65.0537693338741
1854-12-09,61.28,65.35744075806294
1854-12-10,62.87,90.36883057437547
1854-12-11,64.47,74.01010422494902
1854-12-12,66.09,78.27388943276922
1854-12-13,67.71,70.147810873495
1854-12-14,69.34,81.88084565196712
1854-12-15,70.99,76.59866705105641
1854-12-16,72.64,76.8026539858853
1854-12-17,74.29,91.85617737976347
1854-12-18,75.96,78.03791425411927
1854-12-19,77.63,80.38699578112846
1854-12-20,79.31,82.39660834437159
1854-12-21,81.0,96.26039306133093
1854-12-22,82.69,96.05998005623066
1854-12-23,84.39,105.38600693980324
1854-12-24,86.09,98.47404100616016
1854-12-25,87.8,91.27768672382716
1854-12-26,89.5,102.3564977419395
1854-12-27,91.22,95.2477438895096
1854-12-28,92.93,93.43424499976398
1854-12-29,94.65,94.88154162066022
1854-12-30,96.37,97.67386708513327
1854-12-31,98.09,101.03185374450739
1855-01-01,99.81,94.46779180282135
1855-01-02,101.53,100.4506006296408
1855-01-03,103.25,101.37419008264821
1855-01-04,104.97,104.38511974336684
1855-01-05,106.68,103.92428806506493
1855-01-06,108.4,99.41768785117004
1855-01-07,110.11,109.36808367400725
1855-01-08,111.82,110.2291960845406
1855-01-09,113.53,83.21695114947823
1855-01-10,115.23,113.05984003388777
1855-01-11,116.93,102.69374312692233
1855-01-12,118.62,113.15455430669499
1855-01-13,120.31,100.82290567917995
1855-01-14,121.99,114.74025241747663
1855-01-15,123.66,120.15721451734377
1855-01-16,125.33,114.97909161447159
1855-01-17,126.99,108.79031172813686
1855-01-18,128.64,97.54368575323512
1855-01-19,130.29,121.26617431750948
1855-01-20,131.92,127.6602939358999
1855-01-21,133.55,112.51255207271268
1855-01-22,135.16,117.51182783950034
1855-01-23,136.77,130.3725335712121
1855-01-24,138.36,133.17317489691024
1855-01-25,139.95,130.59905690251264
1855-01-26,141.52,141.34498873078894
1855-01-27,143.08,132.60911109129336
1855-01-28,144.62,140.75951150034805
1855-01-29,146.16,137.48083827708567
1855-01-30,147.67,146.65117785965998
1855-01-31,149.18,142.38469995255733
1855-02-01,150.67,137.6724858370812
1855-02-02,152.15,147.9595611612055
1855-02-03,153.61,153.45252459233302
1855-02-04,155.05,136.04602689526268
1855-02-05,156.48,145.61881482354653
1855-02-06,157.89,141.0905547825524
1855-02-07,159.28,158.39000162747382
1855-02-08,160.66,154.96306150032675
1855-02-09,162.02,127.02595951138122
1855-02-10,163.36,151.9916284620343
1855-02-11,164.68,164.08494942852371
1855-02-12,165.98,141.38680575876782
1855-02-13,167.26,153.94172527337795
1855-02-14,168.53,148.10389298015383
1855-02-15,169.77,167.40246777482886
1855-02-16,170.99,156.7768755839596
1855-02-17,172.19,168.2212556149993
1855-02-18,173.37,137.98418894806196
1855-02-19,174.53,160.22067635063203
1855-02-20,175.67,157.44460305961184
1855-02-21,176.78,151.94087837638514
1855-02-22,177.87,130.45562355684592
1855-02-23,178.94,176.1428991229957
1855-02-24,179.98,146.03872650850371
1855-02-25,181.0,159.83400751744026
1855-02-26,182.0,162.43116603439714
1855-02-27,182.97,164.32627521486205
1855-02-28,183.92,179.31965617072117
1855-03-01,184.84,184.61811596397396
1855-03-02,185.74,166.8778909045246
1855-03-03,186.61,166.89623478210197
1855-03-04,187.46,175.12538683787753
1855-03-05,188.28,184.4050528192791
1855-03-06,189.08,175.45684955500437
1855-03-07,189.85,172.8343677936265
1855-03-08,190.59,190.48230018384962
1855-03-09,191.3,190.94879868422714
1855-03-10,191.99,187.55498489645268
1855-03-11,192.65,164.20358760570426
1855-03-12,193.29,156.11515607873454
1855-03-13,193.89,187.76524009489606
1855-03-14,194.47,175.53263084479983
1855-03-15,195.02,189.1718655585777
1855-03-16,195.54,189.87106891137142
1855-03-17,196.04,185.8071404028061
1855-03-18,196.5,180.63201537897197
1855-03-19,196.94,177.14604069163113
1855-03-20,197.35,187.77874128630398
1855-03-21,197.73,196.9944763213729
1855-03-22,198.08,195.51074568743525
1855-03-23,198.4,178.10938619559286
1855-03-24,198.69,187.4642308692237
1855-03-25,198.95,198.6767003958321
1855-03-26,199.19,192.64045055561235
1855-03-27,199.39,191.77573198144736
1855-03-28,199.57,185.5671021342779
1855-03-29,199.71,182.93162095540262
1855-03-30,199.83,189.28062286142912
1855-03-31,199.91,193.33817259199358
1855-04-01,199.97,195.88392193095484
1855-04-02,200.0,181.5278363554064
1855-04-03,200.0,199.52259356088427
1855-04-04,199.96,183.4262240838159
1855-04-05,199.9,183.51111613489752
1855-04-06,199.81,197.03496940031346
1855-04-07,199.69,188.0541069000523
1855-04-08,199.54,166.00161619856368
1855-04-09,199.36,184.25788688856719
1855-04-10,199.15,198.58917828948572
1855-04-11,198.91,194.45270725961808
1855-04-12,198.65,198.40511101168403
1855-04-13,198.35,187.2929231338426
1855-04-14,198.02,175.71720300128985
1855-04-15,197.67,194.1403177225103
1855-04-16,197.28,191.2804745892801
1855-04-17,196.87,190.15997926179614
1855-04-18,196.43,183.53074078963408
1855-04-19,195.96,168.0809395403025
1855-04-20,195.46,186.4459845585287
1855-04-21,194.94,191.71091523640249
1855-04-22,194.38,187.66521207359293
1855-04-23,193.8,181.64508352089086
1855-04-24,193.19,172.30434590667477
1855-04-25,192.55,184.0398896839496
1855-04-26,191.89,179.2136544706513
1855-04-27,191.19,163.06228641877217
1855-04-28,190.48,169.4030582407085
1855-04-29,189.73,179.3241432959031
1855-04-30,188.96,177.17909709606874
1855-05-01,188.16,185.51204795575387
1855-05-02,187.33,162.6804902559876
1855-05-03,186.48,181.0538519734998
1855-05-04,185.61,182.45445064408477
1855-05-05,184.7,179.2430569220825
1855-05-06,183.78,179.90030555321184
1855-05-07,182.83,175.81459142212304
1855-05-08,181.85,157.90212163462382
1855-05-09,180.85,161.05277660296193
1855-05-10,179.82,159.1653745351646
1855-05-11,178.78,163.70531299530157
1855-05-12,177.7,153.770384229795
1855-05-13,176.61,165.19177553524094
1855-05-14,175.49,174.86443785481285
1855-05-15,174.35,140.16560051282372
1855-05-16,173.19,132.49394245438577
1855-05-17,172.01,163.670520323333
1855-05-18,170.81,164.83009839940104
1855-05-19,169.58,155.8934193087862
1855-05-20,168.34,125.05581639667693
1855-05-21,167.07,149.8986364032409
1855-05-22,165.78,149.9251716259832
1855-05-23,164.48,150.67115437145034
1855-05-24,163.15,160.159745000003
1855-05-25,161.81,155.6824265346829
1855-05-26,160.45,142.39102929889697
1855-05-27,159.07,153.53780525214074
1855-05-28,157.67,153.10722633550262
1855-05-29,156.26,147.92204926170072
1855-05-30,154.83,119.22956477101798
1855-05-31,153.38,152.7768021971783
1855-06-01,151.92,148.88778600936388
1855-06-02,150.44,146.04703778768095
1855-06-03,148.95,138.90476483069773
1855-06-04,147.44,133.24358128134435
1855-06-05,145.92,137.84109840133337
1855-06-06,144.39,134.31129823052729
1855-06-07,142.84,139.24439163404946
1855-06-08,141.28,120.90299954266871
1855-06-09,139.7,138.42154315647753
1855-06-10,138.12,119.38699388813127
1855-06-11,136.52,133.3422166310225
1855-06-12,134.92,128.29688869315305
1855-06-13,133.3,127.01397061283569
1855-06-14,131.67,119.70094341208338
1855-06-15,130.04,113.29521650291625
1855-06-16,128.39,118.92070425410282
1855-06-17,126.74,114.39082053018352
1855-06-18,125.08,115.23395887674918
1855-06-19,123.41,116.96237676890891
1855-06-20,121.73,114.71693022851908
1855-06-21,120.05,118.81460245405248
1855-06-22,118.36,102.4203182729644
1855-06-23,116.67,101.85548767408703
1855-06-24,114.97,108.22160779936956
1855-06-25,113.26,93.36664572129799
1855-06-26,111.56,107.0764477981557
1855-06-27,109.85,106.69404269930546
1855-06-28,108.13,90.30235647054755
1855-06-29,106.42,102.856798677168
1855-06-30,104.7,98.38335182378489
1855-07-01,102.98,101.26532511281566
1855-07-02,101.26,100.82563843554763
1855-07-03,99.54,97.55193787012733
1855-07-04,97.82,99.66378848493962
1855-07-05,96.1,96.39482165277502
1855-07-06,94.38,94.82775075579424
1855-07-07,92.67,95.84967694673648
1855-07-08,90.95,100.79105723404855
1855-07-09,89.24,108.40293786787225
1855-07-10,87.53,98.64169055880191
1855-07-11,85.83,91.03274292784258
1855-07-12,84.13,103.15809340974933
1855-07-13,82.43,85.92137535031218
1855-07-14,80.74,84.23268537409245
1855-07-15,79.05,79.86219120852694
1855-07-16,77.38,84.0693435462699
1855-07-17,75.7,82.0720641717958
1855-07-18,74.04,88.73358921338759
1855-07-19,72.38,78.82243885754536
1855-07-20,70.73,80.82369788680693
1855-07-21,69.09,83.82002573714828
1855-07-22,67.46,75.38030760477952
1855-07-23,65.84,77.47473498537806
1855-07-24,64.23,70.19075596278412
1855-07-25,62.63,72.44837202438825
1855-07-26,61.04,69.4936236724744
1855-07-27,59.46,68.18893199706991
1855-07-28,57.89,58.613342383178264
1855-07-29,56.34,77.89134248367945
1855-07-30,54.8,71.0488065242314
1855-07-31,53.27,62.718873396040166
1855-08-01,51.75,67.11080908539292
1855-08-02,50.25,54.98623291498498
1855-08-03,48.77,72.46404668710551
1855-08-04,47.3,53.996203148761815
1855-08-05,45.85,52.74248784822007
1855-08-06,44.41,54.14656274202946
1855-08-07,42.99,45.62692809152621
1855-08-08,41.58,60.98547515938776
1855-08-09,40.19,56.19321772627542
1855-08-10,38.82,50.3199371446366
1855-08-11,37.47,46.25641028662544
1855-08-12,36.14,58.0886160101088
1855-08-13,34.82,55.427892712367594
1855-08-14,33.53,37.02196234898851
1855-08-15,32.25,45.729859746082866
1855-08-16,31.0,42.53961129000359
1855-08-17,29.76,35.42477834682462
1855-08-18,28.55,47.37046020585143
1855-08-19,27.36,29.915064132901332
1855-08-20,26.19,35.94314589298736
1855-08-21,25.04,48.24491419572165
1855-08-22,23.91,33.6696058809987
1855-08-23,22.8,23.75074392117913
1855-08-24,21.72,25.61860262556718
1855-08-25,20.66,36.31778110589601
1855-08-26,19.63,30.014893917532866
1855-08-27,18.62,45.36747710213358
1855-08-28,17.63,33.29714835638955
1855-08-29,16.67,62.462449634477856
1855-08-30,15.73,23.146508818157663
1855-08-31,14.81,23.997138360846932
1855-09-01,13.92,32.1133663403444
1855-09-02,13.06,18.906465302749336
1855-09-03,12.22,31.141869455624033
1855-09-04,11.41,28.942905522013934
1855-09-05,10.63,12.872598508857653
1855-09-06,9.87,17.26619961527999
1855-09-07,9.14,26.46141471239226
1855-09-08,8.43,51.87997146324494
1855-09-09,7.76,10.478633543767936
1855-09-10,7.1,21.247538739732533
1855-09-11,6.48,11.879955768732684
1855-09-12,5.89,16.766902425422526
1855-09-13,5.32,23.268304315234754
1855-09-14,4.78,15.114535116351185
1855-09-15,4.27,28.349122420441205
1855-09-16,3.78,32.979003863803605
1855-09-17,3.33,4.940657002447784
1855-09-18,2.9,20.73316272748055
1855-09-19,2.51,6.345047799294637
1855-09-20,2.14,10.684594230059838
